id_commande,date_achat,etat_client,categorie,categorie_en,nb_articles,prix_articles_brl,frais_port_brl,montant_total_brl,delai_livraison_j
69d7b0fd,2018-03-12,BA,telefonia,telephony,1,33.87,17.06,50.93,29
737ecd48,2018-03-12,PI,eletronicos,electronics,1,13.65,50.85,64.5,11
37b53df6,2018-03-13,RJ,bebidas,drinks,1,47.49,19.32,66.81,15
c2fd6267,2018-03-13,MG,eletronicos,electronics,1,19.9,19.95,39.85,21
788b1a55,2018-03-14,CE,brinquedos,toys,1,160.0,47.56,207.56,27
1e9a3258,2018-03-14,SP,informatica_acessorios,computers_accessories,1,129.9,9.26,139.16,6
77db593e,2018-03-14,SP,telefonia,telephony,1,17.99,7.39,25.38,7
303be864,2018-03-14,SP,informatica_acessorios,computers_accessories,1,180.0,9.56,189.56,5
d0719a91,2018-03-15,SP,construcao_ferramentas_construcao,construction_tools_construction,1,112.0,59.79,171.79,20
614ac345,2018-03-15,BA,telefonia,telephony,1,29.98,17.06,47.04,20
35253375,2018-03-15,RJ,bebes,baby,1,35.0,15.23,50.23,19
ec5cf231,2018-03-15,MG,relogios_presentes,watches_gifts,1,212.9,19.37,232.27,11
d0ddded2,2018-03-15,MT,brinquedos,toys,1,49.99,22.85,72.84,33
dfacafa5,2018-03-16,SP,ferramentas_jardim,garden_tools,1,85.5,13.04,98.54,11
1ddb535e,2018-03-16,BA,beleza_saude,health_beauty,1,81.9,20.3,102.2,13
b23f8178,2018-03-16,SP,automotivo,auto,1,179.49,9.02,188.51,6
cf3b1dd0,2018-03-16,SP,audio,audio,1,467.0,15.71,482.71,17
5d421753,2018-03-16,RJ,esporte_lazer,sports_leisure,1,28.99,14.29,43.28,27
c54c9b37,2018-03-16,MT,construcao_ferramentas_construcao,construction_tools_construction,1,338.0,39.06,377.06,18
e194f9ac,2018-03-16,MS,construcao_ferramentas_iluminacao,construction_tools_lights,1,250.0,97.56,347.56,33
1c8c848f,2018-03-16,SP,telefonia,telephony,1,59.0,7.87,66.87,6
29d2d0b5,2018-03-16,SP,bebes,baby,1,199.0,14.75,213.75,9
2200d7d4,2018-03-16,BA,informatica_acessorios,computers_accessories,1,46.99,17.06,64.05,12
d1175caa,2018-03-16,MG,esporte_lazer,sports_leisure,2,137.98,26.76,164.74,10
0dd9baba,2018-03-17,MG,perfumaria,perfumery,1,53.99,18.26,72.25,6
3068ff17,2018-03-17,SP,market_place,market_place,1,27.93,8.29,36.22,4
9080bbeb,2018-03-17,SP,cama_mesa_banho,bed_bath_table,1,86.9,16.29,103.19,12
dce4968a,2018-03-17,PR,moveis_decoracao,furniture_decor,1,14.9,13.61,28.51,11
97d8101d,2018-03-17,RS,beleza_saude,health_beauty,1,47.65,15.23,62.88,26
91da5dfe,2018-03-18,SP,malas_acessorios,luggage_accessories,1,40.62,18.23,58.85,11
5c3ed80b,2018-03-18,RS,cama_mesa_banho,bed_bath_table,1,86.9,24.82,111.72,47
40033b00,2018-03-18,SP,eletronicos,electronics,1,18.9,13.47,32.37,9
4fe48790,2018-03-18,SP,automotivo,auto,1,84.55,12.5,97.05,5
6045586d,2018-03-18,RS,informatica_acessorios,computers_accessories,1,129.0,78.54,207.54,17
fb83eb48,2018-03-18,SP,alimentos,food,1,27.9,7.87,35.77,4
f1e21bf0,2018-03-19,SP,informatica_acessorios,computers_accessories,1,67.99,14.52,82.51,1
c21e59c9,2018-03-19,SP,informatica_acessorios,computers_accessories,2,51.8,25.58,77.38,22
8f651312,2018-03-19,AL,dvds_blu_ray,dvds_blu_ray,1,24.9,22.85,47.75,25
0b010669,2018-03-19,MG,fashion_bolsas_e_acessorios,fashion_bags_accessories,3,74.9,54.69,129.59,25
1dbed8d8,2018-03-19,SP,pet_shop,pet_shop,1,92.5,13.09,105.59,13
9f3b6091,2018-03-19,SE,informatica_acessorios,computers_accessories,1,129.9,25.04,154.94,9
a1fb0092,2018-03-20,MG,informatica_acessorios,computers_accessories,1,139.0,23.83,162.83,6
cebe3ad5,2018-03-20,RJ,telefonia,telephony,2,629.8,40.16,669.96,14
bb45e059,2018-03-20,SP,informatica_acessorios,computers_accessories,1,32.99,8.88,41.87,1
01d72d42,2018-03-20,GO,non_renseignee,not_specified,1,147.2,18.91,166.11,16
1b767ee7,2018-03-20,SP,beleza_saude,health_beauty,2,380.46,32.42,412.88,15
f655e064,2018-03-20,ES,informatica_acessorios,computers_accessories,1,81.99,18.45,100.44,21
681ab8d8,2018-03-20,BA,fashion_bolsas_e_acessorios,fashion_bags_accessories,1,43.8,17.06,60.86,10
89ca1c6f,2018-03-20,MG,papelaria,stationery,2,47.95,38.63,86.58,33
10dbf624,2018-03-20,RS,non_renseignee,not_specified,2,219.8,31.3,251.1,6
669babbc,2018-03-20,SP,automotivo,auto,1,79.9,15.47,95.37,6
6689c518,2018-03-21,SP,cama_mesa_banho,bed_bath_table,3,171.0,33.45,204.45,6
c8c7f84d,2018-03-21,SP,esporte_lazer,sports_leisure,1,35.0,8.88,43.88,1
1e13bca5,2018-03-21,PB,fashion_bolsas_e_acessorios,fashion_bags_accessories,1,86.0,51.1,137.1,7
9de066b6,2018-03-21,BA,cama_mesa_banho,bed_bath_table,1,52.11,22.07,74.18,20
9482fa34,2018-03-21,SP,moveis_decoracao,furniture_decor,1,34.9,7.39,42.29,2
14f90c3a,2018-03-21,SP,cama_mesa_banho,bed_bath_table,1,59.9,19.39,79.29,15
fa2fd666,2018-03-21,RS,utilidades_domesticas,housewares,1,122.0,18.68,140.68,3
b1358540,2018-03-21,MS,beleza_saude,health_beauty,1,47.65,18.23,65.88,28
db1e72ae,2018-03-21,ES,moveis_escritorio,office_furniture,1,369.9,98.35,468.25,6
af32f548,2018-03-22,SP,cama_mesa_banho,bed_bath_table,1,75.0,13.89,88.89,6
31926e07,2018-03-22,RJ,pet_shop,pet_shop,1,99.9,23.28,123.18,21
146f83fb,2018-03-22,SP,beleza_saude,health_beauty,2,95.3,14.78,110.08,6
3a17199c,2018-03-22,SP,automotivo,auto,1,59.58,14.51,74.09,13
9f9fcafe,2018-03-22,SP,esporte_lazer,sports_leisure,1,59.9,7.39,67.29,6
7403ac23,2018-03-22,SP,informatica_acessorios,computers_accessories,2,25.98,14.78,40.76,5
d0fd7d0f,2018-03-22,MG,esporte_lazer,sports_leisure,2,90.0,46.24,136.24,12
2305ed31,2018-03-22,SP,non_renseignee,not_specified,1,122.99,8.63,131.62,5
c57e8fc5,2018-03-22,SP,fashion_bolsas_e_acessorios,fashion_bags_accessories,1,59.0,7.39,66.39,4
a92635cf,2018-03-22,ES,telefonia,telephony,1,27.99,15.23,43.22,15
8269e224,2018-03-22,SC,perfumaria,perfumery,1,69.9,13.75,83.65,5
9856503e,2018-03-23,MG,eletronicos,electronics,1,18.9,15.23,34.13,10
96f23647,2018-03-23,SP,esporte_lazer,sports_leisure,1,109.99,13.82,123.81,6
333f7792,2018-03-23,RS,cool_stuff,cool_stuff,1,25.0,19.32,44.32,17
978ffd04,2018-03-23,SP,ferramentas_jardim,garden_tools,2,99.98,36.86,136.84,12
65b5697d,2018-03-23,SP,relogios_presentes,watches_gifts,1,599.9,11.06,610.96,4
65643122,2018-03-23,RS,cama_mesa_banho,bed_bath_table,1,16.9,18.23,35.13,20
9e90d341,2018-03-23,SP,automotivo,auto,1,27.9,7.87,35.77,5
acfac8c9,2018-03-24,RJ,construcao_ferramentas_construcao,construction_tools_construction,1,45.93,7.87,53.8,4
7fc9cfbe,2018-03-24,DF,relogios_presentes,watches_gifts,1,219.0,24.11,243.11,11
936a3fe5,2018-03-25,MS,brinquedos,toys,1,19.9,18.23,38.13,9
d8af0191,2018-03-25,SC,pet_shop,pet_shop,1,119.9,15.85,135.75,4
bbabf4c6,2018-03-25,SP,perfumaria,perfumery,1,119.9,18.72,138.62,9
d30ebaf3,2018-03-25,RJ,eletrodomesticos_2,home_appliances_2,1,339.9,24.09,363.99,10
61e6dc40,2018-03-25,BA,relogios_presentes,watches_gifts,1,129.99,19.6,149.59,11
818b4701,2018-03-25,ES,audio,audio,2,71.28,35.86,107.14,16
ae2a64ff,2018-03-25,SP,fashion_bolsas_e_acessorios,fashion_bags_accessories,1,469.0,18.16,487.16,2
475681bb,2018-03-25,DF,cama_mesa_banho,bed_bath_table,1,110.0,18.35,128.35,17
705aedb6,2018-03-25,SP,papelaria,stationery,1,129.0,13.94,142.94,7
ea76b783,2018-03-26,MG,bebes,baby,1,115.0,8.92,123.92,3
717ebc80,2018-03-26,RJ,esporte_lazer,sports_leisure,1,120.0,7.87,127.87,2
e18f65e5,2018-03-26,SP,cool_stuff,cool_stuff,1,379.0,45.4,424.4,7
4f9b6a9b,2018-03-26,MG,construcao_ferramentas_iluminacao,construction_tools_lights,1,37.0,14.44,51.44,23
92109721,2018-03-26,RO,cool_stuff,cool_stuff,1,269.0,84.58,353.58,22
3a57e4ae,2018-03-26,SP,beleza_saude,health_beauty,1,79.99,8.91,88.9,2
7bb86294,2018-03-26,CE,eletronicos,electronics,1,18.0,37.04,55.04,18
e17fa68d,2018-03-26,MG,moveis_decoracao,furniture_decor,1,179.0,23.83,202.83,7
ab116cd2,2018-03-27,RS,esporte_lazer,sports_leisure,2,217.8,35.42,253.22,10
6ac4c573,2018-03-27,RJ,ferramentas_jardim,garden_tools,1,500.0,18.38,518.38,15
1475b48a,2018-03-27,RS,non_renseignee,not_specified,1,122.99,15.74,138.73,16
ea2b2e90,2018-03-27,SP,beleza_saude,health_beauty,1,49.49,7.87,57.36,2
8f93cec8,2018-03-28,SP,relogios_presentes,watches_gifts,1,168.9,8.37,177.27,1
49e7c284,2018-03-28,SP,esporte_lazer,sports_leisure,1,149.9,23.63,173.53,10
92258ef4,2018-03-28,DF,automotivo,auto,1,149.0,18.92,167.92,7
9e4b90ee,2018-03-28,SP,eletronicos,electronics,1,13.65,7.39,21.04,9
abd29484,2018-03-28,SP,automotivo,auto,1,19.69,7.39,27.08,7
0ed70666,2018-03-28,RJ,perfumaria,perfumery,2,235.4,17.54,252.94,7
f05c1aa4,2018-03-29,SP,moveis_decoracao,furniture_decor,1,148.0,18.62,166.62,11
b8fbd8a0,2018-03-29,SP,cama_mesa_banho,bed_bath_table,1,129.9,12.0,141.9,8
abd31302,2018-03-29,SP,agro_industria_e_comercio,agro_industry_and_commerce,1,412.0,23.64,435.64,7
e43062fd,2018-03-29,SP,automotivo,auto,1,180.0,13.17,193.17,7
c751f7b0,2018-03-29,RS,consoles_games,consoles_games,2,109.98,30.52,140.5,15
830fbd00,2018-03-29,SP,beleza_saude,health_beauty,1,152.0,12.55,164.55,14
05c8ada1,2018-03-29,MG,cool_stuff,cool_stuff,1,179.99,18.84,198.83,12
0c8813b3,2018-03-30,SP,papelaria,stationery,1,159.0,15.2,174.2,18
fe8568b0,2018-03-30,MG,malas_acessorios,luggage_accessories,1,139.0,40.36,179.36,11
11b0d2ca,2018-03-30,DF,relogios_presentes,watches_gifts,1,489.0,209.63,698.63,21
662c204b,2018-03-30,SP,moveis_escritorio,office_furniture,1,139.94,18.35,158.29,17
3928bef4,2018-03-30,SP,esporte_lazer,sports_leisure,1,55.9,18.27,74.17,12
72002d46,2018-03-31,SC,telefonia,telephony,2,51.97,30.46,82.43,11
741b9a72,2018-03-31,SP,esporte_lazer,sports_leisure,1,37.9,8.82,46.72,4
0b88df5b,2018-03-31,BA,telefonia,telephony,1,37.99,22.06,60.05,18
93759292,2018-03-31,SC,la_cuisine,la_cuisine,1,389.0,37.7,426.7,6
304979f0,2018-04-01,SP,automotivo,auto,1,109.9,18.85,128.75,9
8b56c031,2018-04-01,DF,non_renseignee,not_specified,1,122.99,15.74,138.73,8
f783f9fd,2018-04-01,SP,relogios_presentes,watches_gifts,1,199.99,8.26,208.25,3
9fc6ad47,2018-04-01,RS,telefonia,telephony,1,24.99,15.23,40.22,20
38a920f4,2018-04-02,SP,cool_stuff,cool_stuff,1,131.9,19.98,151.88,13
bfff22b5,2018-04-02,SP,relogios_presentes,watches_gifts,1,134.9,13.38,148.28,7
dcd503d4,2018-04-02,SP,eletronicos,electronics,1,65.6,14.55,80.15,10
ff543157,2018-04-02,BA,relogios_presentes,watches_gifts,1,130.0,39.83,169.83,23
6324e65e,2018-04-02,PR,construcao_ferramentas_seguranca,construction_tools_safety,1,65.0,15.33,80.33,8
15c8f741,2018-04-02,SP,moveis_decoracao,furniture_decor,1,250.0,37.77,287.77,7
143557cd,2018-04-03,RJ,cama_mesa_banho,bed_bath_table,1,80.0,19.53,99.53,11
2a713182,2018-04-03,SP,eletronicos,electronics,2,37.8,26.94,64.74,7
a9a75c64,2018-04-03,SP,beleza_saude,health_beauty,1,59.0,17.32,76.32,2
128e25da,2018-04-03,SP,bebes,baby,1,35.9,8.88,44.78,4
cdd6677f,2018-04-03,PR,relogios_presentes,watches_gifts,1,550.0,21.73,571.73,15
11bae3be,2018-04-03,MG,telefonia,telephony,1,54.99,18.26,73.25,9
ecc456d3,2018-04-03,MG,relogios_presentes,watches_gifts,1,215.9,16.39,232.29,8
61bcc94e,2018-04-03,SP,esporte_lazer,sports_leisure,1,299.0,15.21,314.21,5
2b17fef7,2018-04-03,RJ,malas_acessorios,luggage_accessories,1,99.0,21.77,120.77,27
794d80f9,2018-04-03,SP,eletroportateis,small_appliances,1,74.06,23.1,97.16,7
d051c76a,2018-04-03,SP,moveis_escritorio,office_furniture,1,79.99,17.37,97.36,14
3cfcc0ca,2018-04-04,SC,perfumaria,perfumery,1,379.9,11.57,391.47,8
ca836e63,2018-04-04,SP,informatica_acessorios,computers_accessories,2,172.89,21.19,194.08,9
8798b3a8,2018-04-04,SP,esporte_lazer,sports_leisure,1,119.9,20.18,140.08,9
9e3a542f,2018-04-04,CE,ferramentas_jardim,garden_tools,1,53.9,39.47,93.37,51
0963806f,2018-04-04,GO,cama_mesa_banho,bed_bath_table,1,92.9,24.86,117.76,19
a39f565f,2018-04-04,SP,perfumaria,perfumery,2,200.0,27.05,227.05,5
1031e136,2018-04-04,SP,industria_comercio_e_negocios,industry_commerce_and_business,1,74.0,12.43,86.43,6
9f9d2b35,2018-04-04,SP,construcao_ferramentas_construcao,construction_tools_construction,3,297.0,37.8,334.8,2
5e163496,2018-04-04,SP,papelaria,stationery,1,59.0,13.77,72.77,8
58436e5d,2018-04-04,SP,brinquedos,toys,1,29.99,16.32,46.31,5
d9612f40,2018-04-05,SP,automotivo,auto,1,169.9,13.63,183.53,6
797fd27a,2018-04-05,SP,esporte_lazer,sports_leisure,1,179.0,13.69,192.69,9
2a02dbd2,2018-04-05,MG,perfumaria,perfumery,1,79.99,15.38,95.37,12
dfa48852,2018-04-05,MG,utilidades_domesticas,housewares,1,49.0,18.23,67.23,18
b02aff94,2018-04-05,RS,informatica_acessorios,computers_accessories,1,40.0,33.51,73.51,18
a878aea8,2018-04-05,RJ,automotivo,auto,1,74.9,19.49,94.39,20
0bf738ff,2018-04-05,RS,cama_mesa_banho,bed_bath_table,1,47.9,16.32,64.22,7
abb71d01,2018-04-05,MG,beleza_saude,health_beauty,1,2799.65,38.57,2838.22,5
af9f47d8,2018-04-05,CE,telefonia,telephony,1,27.99,19.04,47.03,19
236ec68d,2018-04-05,BA,automotivo,auto,1,220.0,23.25,243.25,13
96c83375,2018-04-06,MS,casa_construcao,home_construction,1,65.9,18.34,84.24,26
e1a9073a,2018-04-06,RJ,papelaria,stationery,2,69.8,32.64,102.44,19
65d13486,2018-04-06,RJ,climatizacao,air_conditioning,1,190.0,34.87,224.87,20
7d9a11d3,2018-04-06,SP,construcao_ferramentas_iluminacao,construction_tools_lights,1,80.0,8.86,88.86,4
84067c19,2018-04-06,DF,esporte_lazer,sports_leisure,2,299.8,29.62,329.42,7
4edeb171,2018-04-06,SP,cama_mesa_banho,bed_bath_table,1,43.8,11.15,54.95,3
e538294b,2018-04-06,SP,utilidades_domesticas,housewares,1,28.9,12.79,41.69,12
e213fc21,2018-04-06,RJ,eletroportateis,small_appliances,1,71.32,27.23,98.55,7
459bd994,2018-04-06,SP,industria_comercio_e_negocios,industry_commerce_and_business,1,79.0,13.46,92.46,6
70cca242,2018-04-06,SP,construcao_ferramentas_seguranca,construction_tools_safety,1,184.22,20.26,204.48,6
8055e039,2018-04-06,RS,livros_interesse_geral,books_general_interest,1,87.0,15.49,102.49,31
4baa0641,2018-04-07,SP,cool_stuff,cool_stuff,1,199.0,22.29,221.29,10
5b3d2b15,2018-04-08,SP,beleza_saude,health_beauty,1,135.9,13.99,149.89,11
61744418,2018-04-08,RS,bebes,baby,1,47.9,16.32,64.22,5
3f50858a,2018-04-08,MG,moveis_decoracao,furniture_decor,1,334.8,17.22,352.02,17
d07d0cce,2018-04-08,RJ,alimentos,food,1,56.97,18.02,74.99,11
7401e625,2018-04-08,SP,esporte_lazer,sports_leisure,1,120.0,18.72,138.72,10
925ee6cf,2018-04-08,BA,bebes,baby,1,1106.99,31.4,1138.39,23
0ae9d563,2018-04-08,BA,cama_mesa_banho,bed_bath_table,1,79.9,58.0,137.9,15
b1f9820e,2018-04-09,MG,automotivo,auto,1,10.0,18.23,28.23,6
86cca7c0,2018-04-09,SP,eletronicos,electronics,1,49.9,13.71,63.61,7
9ba3eb09,2018-04-10,PE,cool_stuff,cool_stuff,1,215.0,27.95,242.95,18
e32ebf13,2018-04-10,RS,utilidades_domesticas,housewares,1,113.89,23.38,137.27,6
2c49b133,2018-04-11,SP,bebes,baby,1,820.0,46.36,866.36,7
33209e0f,2018-04-11,SP,moveis_decoracao,furniture_decor,1,159.9,37.05,196.95,2
68005513,2018-04-11,SP,utilidades_domesticas,housewares,1,56.25,14.48,70.73,9
7ca0d45b,2018-04-11,SP,beleza_saude,health_beauty,1,59.9,8.64,68.54,12
ccbc6d72,2018-04-11,ES,cama_mesa_banho,bed_bath_table,2,138.0,46.12,184.12,19
6b1a7e1b,2018-04-11,BA,relogios_presentes,watches_gifts,1,65.0,22.16,87.16,15
1f8e7859,2018-04-11,SP,cama_mesa_banho,bed_bath_table,1,125.9,14.24,140.14,12
c118740a,2018-04-11,SP,cama_mesa_banho,bed_bath_table,1,56.99,13.76,70.75,8
5d4aa068,2018-04-11,SP,beleza_saude,health_beauty,1,330.0,10.07,340.07,5
49ec6dcd,2018-04-12,ES,telefonia,telephony,1,24.9,19.04,43.94,33
c60c3441,2018-04-12,SP,livros_interesse_geral,books_general_interest,1,23.0,18.23,41.23,12
3c8d31d8,2018-04-12,MG,esporte_lazer,sports_leisure,1,83.9,16.56,100.46,5
c8086b44,2018-04-12,MG,automotivo,auto,1,117.3,31.96,149.26,11
ee8dd407,2018-04-12,SP,eletronicos,electronics,1,13.65,8.29,21.94,6
20400ea6,2018-04-12,SP,sinalizacao_e_seguranca,signaling_and_security,1,17.1,12.79,29.89,7
f9ec88f4,2018-04-12,RS,automotivo,auto,1,109.9,23.31,133.21,18
f00cdb85,2018-04-12,AC,relogios_presentes,watches_gifts,1,29.0,27.41,56.41,23
87f5e3ce,2018-04-12,MG,beleza_saude,health_beauty,1,45.9,23.28,69.18,8
3a73856e,2018-04-12,RS,informatica_acessorios,computers_accessories,2,179.78,46.26,226.04,12
1995226c,2018-04-12,RS,eletroportateis,small_appliances,1,1449.0,27.07,1476.07,5
d6304be7,2018-04-12,SP,informatica_acessorios,computers_accessories,1,67.9,13.6,81.5,19
ce96e1f7,2018-04-13,SC,beleza_saude,health_beauty,1,101.5,23.29,124.79,10
260a8f34,2018-04-13,BA,brinquedos,toys,1,129.79,26.2,155.99,27
34bc0a0b,2018-04-13,SP,utilidades_domesticas,housewares,1,22.99,11.15,34.14,6
0ef8215c,2018-04-14,SP,beleza_saude,health_beauty,6,179.94,109.38,289.32,10
18a5254b,2018-04-14,RJ,esporte_lazer,sports_leisure,1,44.9,18.23,63.13,12
28a132c4,2018-04-14,SP,cama_mesa_banho,bed_bath_table,1,55.0,12.83,67.83,6
8976430d,2018-04-14,RJ,beleza_saude,health_beauty,1,120.0,23.38,143.38,6
22aaa02a,2018-04-15,BA,industria_comercio_e_negocios,industry_commerce_and_business,1,79.0,31.2,110.2,18
19431fe9,2018-04-15,MG,ferramentas_jardim,garden_tools,1,139.9,23.91,163.81,9
bc3551db,2018-04-15,RS,esporte_lazer,sports_leisure,1,149.9,23.59,173.49,4
5956fa21,2018-04-15,SP,brinquedos,toys,1,126.79,33.75,160.54,11
669d4be1,2018-04-15,RJ,cama_mesa_banho,bed_bath_table,2,108.17,39.77,147.94,10
75c7d5ad,2018-04-15,SP,beleza_saude,health_beauty,1,299.9,15.06,314.96,10
86040e96,2018-04-15,SP,automotivo,auto,1,19.9,7.39,27.29,4
b7d7bac5,2018-04-16,GO,cool_stuff,cool_stuff,1,189.9,19.21,209.11,19
0871bd17,2018-04-16,PR,moveis_decoracao,furniture_decor,2,258.1,29.96,288.06,7
897d07de,2018-04-16,SP,esporte_lazer,sports_leisure,1,19.99,13.71,33.7,4
2c836861,2018-04-16,PR,informatica_acessorios,computers_accessories,1,47.99,18.23,66.22,7
f607a3db,2018-04-16,PR,informatica_acessorios,computers_accessories,1,27.9,17.06,44.96,7
575467d9,2018-04-16,BA,beleza_saude,health_beauty,1,339.0,21.13,360.13,22
500ae586,2018-04-16,SP,informatica_acessorios,computers_accessories,1,119.0,17.6,136.6,8
f1e00063,2018-04-17,SP,esporte_lazer,sports_leisure,1,39.0,12.79,51.79,8
c2fc2e36,2018-04-17,DF,pet_shop,pet_shop,1,119.99,15.72,135.71,10
a31055f6,2018-04-17,BA,bebes,baby,1,99.49,17.41,116.9,18
b7276795,2018-04-17,PR,livros_interesse_geral,books_general_interest,1,39.9,18.23,58.13,20
8aad1f0c,2018-04-17,MG,bebes,baby,1,99.49,8.81,108.3,6
981cb417,2018-04-17,PR,informatica_acessorios,computers_accessories,1,143.36,18.88,162.24,9
469abd91,2018-04-17,SP,cama_mesa_banho,bed_bath_table,1,74.9,12.91,87.81,8
689a70a3,2018-04-17,SP,moveis_decoracao,furniture_decor,1,230.0,37.64,267.64,7
fd7b5df3,2018-04-17,MG,relogios_presentes,watches_gifts,1,87.67,17.19,104.86,22
e28abf2e,2018-04-17,SP,casa_construcao,home_construction,1,150.0,17.96,167.96,6
cf6216eb,2018-04-17,RJ,automotivo,auto,1,199.99,18.31,218.3,6
ac59aee9,2018-04-17,CE,construcao_ferramentas_construcao,construction_tools_construction,1,109.9,37.46,147.36,14
a7978940,2018-04-18,RS,automotivo,auto,3,450.0,70.89,520.89,8
6cad8647,2018-04-18,MG,consoles_games,consoles_games,1,167.0,19.05,186.05,16
c4a18d95,2018-04-18,RS,informatica_acessorios,computers_accessories,1,111.6,18.66,130.26,14
ec864a96,2018-04-18,RS,beleza_saude,health_beauty,1,55.49,18.27,73.76,9
37998721,2018-04-18,BA,ferramentas_jardim,garden_tools,1,53.9,0.0,53.9,36
19838cf5,2018-04-18,SP,pet_shop,pet_shop,1,49.9,12.43,62.33,10
9feb3124,2018-04-18,SP,informatica_acessorios,computers_accessories,1,67.9,13.6,81.5,9
455a06b2,2018-04-18,SP,beleza_saude,health_beauty,1,120.0,13.75,133.75,5
eed96448,2018-04-18,MT,informatica_acessorios,computers_accessories,1,119.0,25.31,144.31,23
961d9edd,2018-04-19,PE,informatica_acessorios,computers_accessories,1,149.9,9.78,159.68,2
4099e45f,2018-04-19,RJ,beleza_saude,health_beauty,1,45.9,23.28,69.18,5
840abd36,2018-04-19,SP,cama_mesa_banho,bed_bath_table,1,149.9,13.49,163.39,6
ffa2d919,2018-04-19,RS,esporte_lazer,sports_leisure,1,252.0,18.47,270.47,11
d6fc0def,2018-04-19,RJ,automotivo,auto,1,29.9,22.93,52.83,19
4d5f4d9f,2018-04-19,SP,ferramentas_jardim,garden_tools,1,319.9,22.28,342.18,4
86ca18fc,2018-04-19,SP,instrumentos_musicais,musical_instruments,1,83.9,11.21,95.11,5
eee612ad,2018-04-19,SP,informatica_acessorios,computers_accessories,1,180.0,9.56,189.56,5
ff947566,2018-04-19,SC,perfumaria,perfumery,1,37.9,16.32,54.22,10
081857a1,2018-04-19,MG,construcao_ferramentas_construcao,construction_tools_construction,1,42.5,19.95,62.45,12
499062ee,2018-04-20,SP,utilidades_domesticas,housewares,1,88.0,23.2,111.2,14
544f1ebc,2018-04-20,SP,construcao_ferramentas_iluminacao,construction_tools_lights,1,80.0,8.68,88.68,5
18a00857,2018-04-20,SP,relogios_presentes,watches_gifts,1,106.9,0.0,106.9,10
421b4ffa,2018-04-21,SP,instrumentos_musicais,musical_instruments,1,298.0,23.17,321.17,6
46bdd394,2018-04-22,CE,eletronicos,electronics,1,18.9,19.04,37.94,22
e6905b52,2018-04-22,CE,livros_interesse_geral,books_general_interest,1,334.9,44.4,379.3,10
9da52e96,2018-04-22,SP,papelaria,stationery,1,120.0,9.2,129.2,3
04ac671d,2018-04-22,SP,ferramentas_jardim,garden_tools,1,53.9,13.46,67.36,5
24b438f7,2018-04-23,SP,moveis_decoracao,furniture_decor,1,124.9,23.45,148.35,21
229d2824,2018-04-23,PE,instrumentos_musicais,musical_instruments,1,397.79,39.47,437.26,17
210be0ac,2018-04-23,PR,livros_interesse_geral,books_general_interest,1,17.45,18.23,35.68,10
cd9c0ba3,2018-04-23,SP,moveis_decoracao,furniture_decor,1,99.0,11.32,110.32,3
89cd76c2,2018-04-23,PR,eletronicos,electronics,1,109.9,58.63,168.53,4
08ba140d,2018-04-23,SP,cama_mesa_banho,bed_bath_table,1,89.0,13.06,102.06,4
86bc0881,2018-04-23,RJ,perfumaria,perfumery,1,228.0,19.48,247.48,7
80d90474,2018-04-23,PR,moveis_decoracao,furniture_decor,1,104.0,16.48,120.48,6
5914b571,2018-04-23,BA,cool_stuff,cool_stuff,1,169.99,22.29,192.28,21
a9325e83,2018-04-24,RJ,moveis_cozinha_area_de_servico_jantar_e_jardim,kitchen_dining_laundry_garden_furniture,1,449.9,194.64,644.54,9
bb01b380,2018-04-24,RJ,ferramentas_jardim,garden_tools,1,139.0,22.68,161.68,24
a05b04bd,2018-04-24,BA,esporte_lazer,sports_leisure,1,110.99,22.49,133.48,16
007bbb40,2018-04-24,SP,cama_mesa_banho,bed_bath_table,1,148.9,13.95,162.85,2
63f6e76a,2018-04-24,PR,esporte_lazer,sports_leisure,1,74.99,12.67,87.66,10
8192fd72,2018-04-24,RJ,relogios_presentes,watches_gifts,1,29.9,19.32,49.22,2
ccfcb4ca,2018-04-24,RJ,bebes,baby,1,99.49,15.58,115.07,13
90ee8b2a,2018-04-24,SP,papelaria,stationery,1,45.9,9.26,55.16,1
1efe916e,2018-04-24,AL,eletrodomesticos_2,home_appliances_2,1,750.0,106.89,856.89,16
bbfcb9e2,2018-04-24,MS,relogios_presentes,watches_gifts,2,215.8,26.76,242.56,14
2ba265d6,2018-04-24,SP,utilidades_domesticas,housewares,1,89.0,20.67,109.67,5
dac5565e,2018-04-24,SC,beleza_saude,health_beauty,1,119.99,62.87,182.86,13
d245b7d8,2018-04-24,SP,informatica_acessorios,computers_accessories,1,31.9,15.23,47.13,12
f9fef5fa,2018-04-25,BA,pet_shop,pet_shop,1,149.99,19.74,169.73,19
a37057df,2018-04-25,SC,artes,art,1,99.99,23.28,123.27,8
9e2d7c69,2018-04-25,MS,pet_shop,pet_shop,1,92.5,18.53,111.03,14
